commodity,date,price
AMRITSAR(PB),2009-09-01,893
AMRITSAR(PB),2010-09-01,1314
AMRITSAR(PB),2011-09-01,1204
AMRITSAR(PB),2012-09-01,669
AMRITSAR(PB),2013-09-01,4240
AMRITSAR(PB),2014-09-01,1450
AMRITSAR(PB),2015-09-01,2981
AMRITSAR(PB),2005-10-01,1544
AMRITSAR(PB),2007-10-01,1825
AMRITSAR(PB),2008-10-01,847
AMRITSAR(PB),2009-10-01,1665
AMRITSAR(PB),2010-10-01,1655
AMRITSAR(PB),2011-10-01,1054
AMRITSAR(PB),2012-10-01,750
AMRITSAR(PB),2013-10-01,3700
AMRITSAR(PB),2014-10-01,1472
AMRITSAR(PB),2015-10-01,2292
AMRITSAR(PB),2005-11-01,1155
AMRITSAR(PB),2008-11-01,1067
AMRITSAR(PB),2009-11-01,1686
AMRITSAR(PB),2010-11-01,1855
AMRITSAR(PB),2011-11-01,957
AMRITSAR(PB),2012-11-01,1005
AMRITSAR(PB),2013-11-01,2765
AMRITSAR(PB),2014-11-01,1416
AMRITSAR(PB),2015-11-01,1792
AMRITSAR(PB),2005-12-01,795
AMRITSAR(PB),2008-12-01,1243
AMRITSAR(PB),2009-12-01,1465
AMRITSAR(PB),2010-12-01,2471
AMRITSAR(PB),2011-12-01,800
AMRITSAR(PB),2012-12-01,1183
AMRITSAR(PB),2013-12-01,1463
AMRITSAR(PB),2014-12-01,1538
AMRITSAR(PB),2015-12-01,1343
BALLIA(UP),2016-01-01,1460
BALLIA(UP),2015-02-01,1750
BALLIA(UP),2016-02-01,1370
BALLIA(UP),2015-03-01,1750
BALLIA(UP),2015-05-01,1408
BALLIA(UP),2015-06-01,1499
BALLIA(UP),2015-07-01,1800
BALLIA(UP),2015-08-01,4000
BALLIA(UP),2015-09-01,4321
BALLIA(UP),2015-11-01,2825
BALLIA(UP),2015-12-01,1380
BANGALORE,2004-01-01,991
BANGALORE,2005-01-01,522
BANGALORE,2006-01-01,537
BANGALORE,2007-01-01,942
BANGALORE,2008-01-01,472
BANGALORE,2009-01-01,1328
BANGALORE,2010-01-01,1267
BANGALORE,2011-01-01,2731
BANGALORE,2012-01-01,583
BANGALORE,2013-01-01,1551
BANGALORE,2014-01-01,1094
BANGALORE,2015-01-01,1602
BANGALORE,2016-01-01,1448
BANGALORE,2004-02-01,793
BANGALORE,2005-02-01,485
BANGALORE,2006-02-01,405
BANGALORE,2007-02-01,1122
BANGALORE,2008-02-01,461
BANGALORE,2009-02-01,1250
BANGALORE,2010-02-01,1011
BANGALORE,2011-02-01,1186
BANGALORE,2012-02-01,524
BANGALORE,2013-02-01,1537
BANGALORE,2014-02-01,797
BANGALORE,2015-02-01,1662
BANGALORE,2016-02-01,1101
BANGALORE,2004-03-01,556
BANGALORE,2005-03-01,398
BANGALORE,2006-03-01,353
BANGALORE,2007-03-01,828
BANGALORE,2008-03-01,454
BANGALORE,2009-03-01,801
BANGALORE,2010-03-01,661
BANGALORE,2011-03-01,683
BANGALORE,2012-03-01,559
BANGALORE,2013-03-01,1123
BANGALORE,2014-03-01,748
BANGALORE,2015-03-01,1450
BANGALORE,2004-04-01,465
BANGALORE,2005-04-01,417
BANGALORE,2006-04-01,348
BANGALORE,2007-04-01,626
BANGALORE,2008-04-01,386
BANGALORE,2009-04-01,536
BANGALORE,2010-04-01,545
BANGALORE,2011-04-01,645
BANGALORE,2012-04-01,596
BANGALORE,2013-04-01,1026
BANGALORE,2014-04-01,712
BANGALORE,2015-04-01,1385
BANGALORE,2004-05-01,455
BANGALORE,2005-05-01,419
BANGALORE,2006-05-01,320
BANGALORE,2007-05-01,644
BANGALORE,2008-05-01,456
BANGALORE,2009-05-01,551
BANGALORE,2010-05-01,564
BANGALORE,2011-05-01,661
BANGALORE,2012-05-01,599
BANGALORE,2013-05-01,1149
BANGALORE,2014-05-01,941
BANGALORE,2015-05-01,1567
BANGALORE,2004-06-01,551
BANGALORE,2005-06-01,439
BANGALORE,2006-06-01,433
BANGALORE,2007-06-01,935
BANGALORE,2008-06-01,483
BANGALORE,2009-06-01,742
BANGALORE,2010-06-01,630
BANGALORE,2011-06-01,847
BANGALORE,2012-06-01,688
BANGALORE,2013-06-01,1517
BANGALORE,2014-06-01,1791
BANGALORE,2015-06-01,2068
BANGALORE,2004-07-01,525
BANGALORE,2005-07-01,455
BANGALORE,2006-07-01,472
BANGALORE,2007-07-01,1043
BANGALORE,2008-07-01,766
BANGALORE,2009-07-01,721
BANGALORE,2010-07-01,689
BANGALORE,2011-07-01,979
BANGALORE,2012-07-01,784
BANGALORE,2013-07-01,2241
BANGALORE,2014-07-01,2426
BANGALORE,2015-07-01,2432
BANGALORE,2004-08-01,549
BANGALORE,2005-08-01,844
BANGALORE,2006-08-01,479
BANGALORE,2007-08-01,1179
BANGALORE,2008-08-01,919
BANGALORE,2009-08-01,720
BANGALORE,2010-08-01,803
BANGALORE,2011-08-01,1183
BANGALORE,2012-08-01,870
BANGALORE,2013-08-01,3319
BANGALORE,2014-08-01,2130
BANGALORE,2015-08-01,2928
BANGALORE,2004-09-01,392
BANGALORE,2005-09-01,910
BANGALORE,2006-09-01,516
BANGALORE,2007-09-01,965
BANGALORE,2008-09-01,674
BANGALORE,2009-09-01,794
BANGALORE,2010-09-01,1145
BANGALORE,2011-09-01,1095
BANGALORE,2012-09-01,782
BANGALORE,2013-09-01,3196
BANGALORE,2014-09-01,1715
BANGALORE,2015-09-01,3140
BANGALORE,2004-10-01,505
BANGALORE,2005-10-01,1033
BANGALORE,2006-10-01,495
BANGALORE,2007-10-01,1043
BANGALORE,2008-10-01,601
BANGALORE,2009-10-01,1273
BANGALORE,2010-10-01,1318
BANGALORE,2011-10-01,981
BANGALORE,2012-10-01,987
BANGALORE,2013-10-01,3430
BANGALORE,2014-10-01,1546
BANGALORE,2015-10-01,2215
BANGALORE,2004-11-01,494
BANGALORE,2005-11-01,950
BANGALORE,2006-11-01,416
BANGALORE,2007-11-01,811
BANGALORE,2008-11-01,926
BANGALORE,2009-11-01,1444
BANGALORE,2010-11-01,1718
BANGALORE,2011-11-01,1048
BANGALORE,2012-11-01,1468
BANGALORE,2013-11-01,2709
BANGALORE,2014-11-01,1403
BANGALORE,2015-11-01,1618
BANGALORE,2004-12-01,476
BANGALORE,2005-12-01,673
BANGALORE,2006-12-01,391
BANGALORE,2007-12-01,642
BANGALORE,2008-12-01,1007
BANGALORE,2009-12-01,1491
BANGALORE,2010-12-01,2802
BANGALORE,2011-12-01,754
BANGALORE,2012-12-01,1524
BANGALORE,2013-12-01,1504
BANGALORE,2014-12-01,1386
BANGALORE,2015-12-01,1343
BAREILLY(UP),2015-01-01,1322
BAREILLY(UP),2016-01-01,1149
BAREILLY(UP),2015-02-01,1306
BAREILLY(UP),2016-02-01,1102
BAREILLY(UP),2015-03-01,1412
BAREILLY(UP),2015-04-01,1437
BAREILLY(UP),2015-05-01,1429
BAREILLY(UP),2015-06-01,1675
BAREILLY(UP),2015-07-01,1989
BAREILLY(UP),2015-08-01,3003
BAREILLY(UP),2015-09-01,4239
BAREILLY(UP),2015-10-01,3102
BAREILLY(UP),2014-11-01,1355
BAREILLY(UP),2015-11-01,2463
BAREILLY(UP),2014-12-01,1258
BAREILLY(UP),2015-12-01,1528
BELGAUM(KNT),2004-01-01,678
BELGAUM(KNT),2005-01-01,415
BELGAUM(KNT),2006-01-01,415
BELGAUM(KNT),2007-01-01,854
BELGAUM(KNT),2008-01-01,432
BELGAUM(KNT),2009-01-01,1625
BELGAUM(KNT),2010-01-01,1379
BELGAUM(KNT),2011-01-01,2006
BELGAUM(KNT),2012-01-01,497
BELGAUM(KNT),2013-01-01,978
BELGAUM(KNT),2014-01-01,904
BELGAUM(KNT),2015-01-01,1093
BELGAUM(KNT),2016-01-01,1164
BELGAUM(KNT),2004-02-01,635
BELGAUM(KNT),2005-02-01,374
BELGAUM(KNT),2006-02-01,369
BELGAUM(KNT),2007-02-01,872
BELGAUM(KNT),2008-02-01,348
BELGAUM(KNT),2009-02-01,1117
BELGAUM(KNT),2010-02-01,1112
BELGAUM(KNT),2011-02-01,1004
BELGAUM(KNT),2012-02-01,414
BELGAUM(KNT),2013-02-01,1109
BELGAUM(KNT),2014-02-01,608
BELGAUM(KNT),2015-02-01,1032
BELGAUM(KNT),2016-02-01,930
BELGAUM(KNT),2004-03-01,450
BELGAUM(KNT),2005-03-01,354
BELGAUM(KNT),2006-03-01,254
BELGAUM(KNT),2007-03-01,629
BELGAUM(KNT),2008-03-01,360
BELGAUM(KNT),2009-03-01,575
BELGAUM(KNT),2010-03-01,685
BELGAUM(KNT),2011-03-01,533
BELGAUM(KNT),2012-03-01,440
BELGAUM(KNT),2013-03-01,982
BELGAUM(KNT),2014-03-01,534
BELGAUM(KNT),2015-03-01,1040
BELGAUM(KNT),2004-04-01,406
BELGAUM(KNT),2005-04-01,348
BELGAUM(KNT),2006-04-01,265
BELGAUM(KNT),2007-04-01,519
BELGAUM(KNT),2008-04-01,377
BELGAUM(KNT),2009-04-01,550
BELGAUM(KNT),2010-04-01,553
BELGAUM(KNT),2011-04-01,480
BELGAUM(KNT),2012-04-01,514
BELGAUM(KNT),2013-04-01,1025
BELGAUM(KNT),2014-04-01,731
BELGAUM(KNT),2015-04-01,1090
BELGAUM(KNT),2004-05-01,395
BELGAUM(KNT),2005-05-01,345
BELGAUM(KNT),2006-05-01,278
BELGAUM(KNT),2007-05-01,575
BELGAUM(KNT),2008-05-01,355
BELGAUM(KNT),2009-05-01,618
BELGAUM(KNT),2010-05-01,641
BELGAUM(KNT),2011-05-01,450
BELGAUM(KNT),2012-05-01,519
BELGAUM(KNT),2013-05-01,1026
BELGAUM(KNT),2014-05-01,747
BELGAUM(KNT),2015-05-01,1156
BELGAUM(KNT),2004-06-01,415
BELGAUM(KNT),2005-06-01,419
BELGAUM(KNT),2006-06-01,328
BELGAUM(KNT),2007-06-01,771
BELGAUM(KNT),2008-06-01,472
BELGAUM(KNT),2009-06-01,812
BELGAUM(KNT),2010-06-01,733
BELGAUM(KNT),2011-06-01,488
BELGAUM(KNT),2012-06-01,608
BELGAUM(KNT),2013-06-01,1301
BELGAUM(KNT),2014-06-01,1059
BELGAUM(KNT),2015-06-01,1369
BELGAUM(KNT),2004-07-01,417
BELGAUM(KNT),2005-07-01,482
BELGAUM(KNT),2006-07-01,360
BELGAUM(KNT),2007-07-01,875
BELGAUM(KNT),2008-07-01,647
BELGAUM(KNT),2009-07-01,768
BELGAUM(KNT),2010-07-01,811
BELGAUM(KNT),2011-07-01,607
BELGAUM(KNT),2012-07-01,711
BELGAUM(KNT),2013-07-01,1724
BELGAUM(KNT),2014-07-01,1206
BELGAUM(KNT),2015-07-01,1712
BELGAUM(KNT),2004-08-01,469
BELGAUM(KNT),2005-08-01,640
BELGAUM(KNT),2006-08-01,370
BELGAUM(KNT),2007-08-01,971
BELGAUM(KNT),2008-08-01,740
BELGAUM(KNT),2009-08-01,743
BELGAUM(KNT),2010-08-01,933
BELGAUM(KNT),2011-08-01,750
BELGAUM(KNT),2012-08-01,890
BELGAUM(KNT),2013-08-01,3340
BELGAUM(KNT),2014-08-01,1233
BELGAUM(KNT),2015-08-01,3389
BELGAUM(KNT),2004-09-01,462
BELGAUM(KNT),2005-09-01,775
BELGAUM(KNT),2006-09-01,367
BELGAUM(KNT),2007-09-01,839
BELGAUM(KNT),2008-09-01,738
BELGAUM(KNT),2009-09-01,779
BELGAUM(KNT),2010-09-01,1150
BELGAUM(KNT),2011-09-01,900
BELGAUM(KNT),2012-09-01,748
BELGAUM(KNT),2013-09-01,3253
BELGAUM(KNT),2014-09-01,1105
BELGAUM(KNT),2015-09-01,3373
BELGAUM(KNT),2004-10-01,366
BELGAUM(KNT),2005-10-01,771
BELGAUM(KNT),2006-10-01,352
BELGAUM(KNT),2007-10-01,939
BELGAUM(KNT),2008-10-01,500
BELGAUM(KNT),2009-10-01,923
BELGAUM(KNT),2010-10-01,900
BELGAUM(KNT),2011-10-01,875
BELGAUM(KNT),2012-10-01,731
BELGAUM(KNT),2013-10-01,2725
BELGAUM(KNT),2014-10-01,1043
BELGAUM(KNT),2015-10-01,2175
BELGAUM(KNT),2004-11-01,392
BELGAUM(KNT),2005-11-01,847
BELGAUM(KNT),2006-11-01,367
BELGAUM(KNT),2007-11-01,678
BELGAUM(KNT),2008-11-01,1019
BELGAUM(KNT),2009-11-01,1145
BELGAUM(KNT),2010-11-01,1200
BELGAUM(KNT),2011-11-01,729
BELGAUM(KNT),2012-11-01,1028
BELGAUM(KNT),2013-11-01,2490
BELGAUM(KNT),2014-11-01,992
BELGAUM(KNT),2015-11-01,1724
BELGAUM(KNT),2004-12-01,405
BELGAUM(KNT),2005-12-01,540
BELGAUM(KNT),2006-12-01,497
BELGAUM(KNT),2007-12-01,557
BELGAUM(KNT),2008-12-01,1125
BELGAUM(KNT),2009-12-01,1419
BELGAUM(KNT),2010-12-01,1791
BELGAUM(KNT),2011-12-01,684
BELGAUM(KNT),2012-12-01,1203
BELGAUM(KNT),2013-12-01,1571
BELGAUM(KNT),2014-12-01,1155
BELGAUM(KNT),2015-12-01,1323
BHATINDA(PB),2006-01-01,500
BHATINDA(PB),2007-01-01,790
BHATINDA(PB),2010-01-01,1700
BHATINDA(PB),2011-01-01,3121
BHATINDA(PB),2012-01-01,684
BHATINDA(PB),2013-01-01,2108
BHATINDA(PB),2014-01-01,1366
BHATINDA(PB),2015-01-01,1890
BHATINDA(PB),2016-01-01,1459
BHATINDA(PB),2011-02-01,1370
BHATINDA(PB),2012-02-01,550
BHATINDA(PB),2013-02-01,1906
BHATINDA(PB),2014-02-01,1466
BHATINDA(PB),2015-02-01,1925
BHATINDA(PB),2016-02-01,1213
BHATINDA(PB),2008-03-01,550
BHATINDA(PB),2011-03-01,873
BHATINDA(PB),2012-03-01,688
BHATINDA(PB),2013-03-01,1347
BHATINDA(PB),2014-03-01,917
BHATINDA(PB),2015-03-01,1700
BHATINDA(PB),2008-04-01,533
BHATINDA(PB),2009-04-01,900
BHATINDA(PB),2011-04-01,688
BHATINDA(PB),2012-04-01,581
BHATINDA(PB),2013-04-01,1009
BHATINDA(PB),2014-04-01,809
BHATINDA(PB),2015-04-01,1067
BHATINDA(PB),2009-05-01,658
BHATINDA(PB),2010-05-01,620
BHATINDA(PB),2012-05-01,562
BHATINDA(PB),2013-05-01,925
BHATINDA(PB),2014-05-01,916
BHATINDA(PB),2015-05-01,1301
BHATINDA(PB),2009-06-01,670
BHATINDA(PB),2010-06-01,605
BHATINDA(PB),2012-06-01,607
BHATINDA(PB),2013-06-01,1284
BHATINDA(PB),2014-06-01,1206
BHATINDA(PB),2015-06-01,1525
BHATINDA(PB),2007-07-01,615
BHATINDA(PB),2008-07-01,427
BHATINDA(PB),2009-07-01,900
BHATINDA(PB),2010-07-01,609
BHATINDA(PB),2012-07-01,698
BHATINDA(PB),2013-07-01,2026
BHATINDA(PB),2014-07-01,1737
BHATINDA(PB),2015-07-01,1942
BHATINDA(PB),2007-08-01,546
BHATINDA(PB),2008-08-01,568
BHATINDA(PB),2009-08-01,1038
BHATINDA(PB),2010-08-01,699
BHATINDA(PB),2011-08-01,1238
BHATINDA(PB),2012-08-01,722
BHATINDA(PB),2013-08-01,4065
BHATINDA(PB),2014-08-01,1817
BHATINDA(PB),2015-08-01,3993
BHATINDA(PB),2009-09-01,1100
BHATINDA(PB),2010-09-01,1467
BHATINDA(PB),2011-09-01,1231
BHATINDA(PB),2012-09-01,709
BHATINDA(PB),2013-09-01,4806
BHATINDA(PB),2014-09-01,1759
BHATINDA(PB),2015-09-01,4608
BHATINDA(PB),2009-10-01,1551
BHATINDA(PB),2012-10-01,960
BHATINDA(PB),2013-10-01,5018
BHATINDA(PB),2014-10-01,1525
BHATINDA(PB),2015-10-01,3904
BHATINDA(PB),2007-11-01,939
BHATINDA(PB),2010-11-01,2823
BHATINDA(PB),2011-11-01,1213
BHATINDA(PB),2012-11-01,1508
BHATINDA(PB),2013-11-01,4153
BHATINDA(PB),2014-11-01,1239
BHATINDA(PB),2015-11-01,3538
BHATINDA(PB),2006-12-01,729
BHATINDA(PB),2007-12-01,895
BHATINDA(PB),2009-12-01,1600
BHATINDA(PB),2010-12-01,2665
BHATINDA(PB),2011-12-01,976
BHATINDA(PB),2012-12-01,1339
BHATINDA(PB),2013-12-01,2751
BHATINDA(PB),2014-12-01,2044
BHATINDA(PB),2015-12-01,1635
BHAVNAGAR(GUJ),1999-01-01,486
BHAVNAGAR(GUJ),2000-01-01,230
BHAVNAGAR(GUJ),2002-01-01,261
BHAVNAGAR(GUJ),2004-01-01,663
BHAVNAGAR(GUJ),2005-01-01,270
BHAVNAGAR(GUJ),2006-01-01,310
BHAVNAGAR(GUJ),2007-01-01,792
BHAVNAGAR(GUJ),2008-01-01,273
BHAVNAGAR(GUJ),2009-01-01,1066
BHAVNAGAR(GUJ),2010-01-01,1199
BHAVNAGAR(GUJ),2011-01-01,2437
BHAVNAGAR(GUJ),2012-01-01,362
BHAVNAGAR(GUJ),2013-01-01,1371
BHAVNAGAR(GUJ),2014-01-01,923
BHAVNAGAR(GUJ),2015-01-01,1105
BHAVNAGAR(GUJ),2016-01-01,969
BHAVNAGAR(GUJ),1999-02-01,308
BHAVNAGAR(GUJ),2000-02-01,216
BHAVNAGAR(GUJ),2002-02-01,212
BHAVNAGAR(GUJ),2004-02-01,647
BHAVNAGAR(GUJ),2005-02-01,203
BHAVNAGAR(GUJ),2006-02-01,164
BHAVNAGAR(GUJ),2007-02-01,975
BHAVNAGAR(GUJ),2008-02-01,209
BHAVNAGAR(GUJ),2009-02-01,948
BHAVNAGAR(GUJ),2010-02-01,983
BHAVNAGAR(GUJ),2011-02-01,862
BHAVNAGAR(GUJ),2012-02-01,348
BHAVNAGAR(GUJ),2013-02-01,1185
BHAVNAGAR(GUJ),2014-02-01,583
BHAVNAGAR(GUJ),2015-02-01,1364
BHAVNAGAR(GUJ),2016-02-01,723
BHAVNAGAR(GUJ),1998-03-01,423
BHAVNAGAR(GUJ),1999-03-01,270
BHAVNAGAR(GUJ),2000-03-01,183
BHAVNAGAR(GUJ),2002-03-01,221
BHAVNAGAR(GUJ),2004-03-01,355
BHAVNAGAR(GUJ),2005-03-01,195
BHAVNAGAR(GUJ),2006-03-01,152
BHAVNAGAR(GUJ),2007-03-01,706
BHAVNAGAR(GUJ),2008-03-01,269
BHAVNAGAR(GUJ),2009-03-01,795
BHAVNAGAR(GUJ),2010-03-01,669
BHAVNAGAR(GUJ),2011-03-01,426
BHAVNAGAR(GUJ),2012-03-01,387
BHAVNAGAR(GUJ),2013-03-01,924
BHAVNAGAR(GUJ),2014-03-01,722
BHAVNAGAR(GUJ),2015-03-01,1286
BHAVNAGAR(GUJ),1998-04-01,260
BHAVNAGAR(GUJ),1999-04-01,314
BHAVNAGAR(GUJ),2000-04-01,241
BHAVNAGAR(GUJ),2002-04-01,190
BHAVNAGAR(GUJ),2004-04-01,252
BHAVNAGAR(GUJ),2005-04-01,183
BHAVNAGAR(GUJ),2006-04-01,139
BHAVNAGAR(GUJ),2007-04-01,518
BHAVNAGAR(GUJ),2008-04-01,198
BHAVNAGAR(GUJ),2009-04-01,525
BHAVNAGAR(GUJ),2010-04-01,426
BHAVNAGAR(GUJ),2011-04-01,343
BHAVNAGAR(GUJ),2012-04-01,431
BHAVNAGAR(GUJ),2013-04-01,721
BHAVNAGAR(GUJ),2014-04-01,683
BHAVNAGAR(GUJ),2015-04-01,983
BHAVNAGAR(GUJ),1998-05-01,200
BHAVNAGAR(GUJ),1999-05-01,390
BHAVNAGAR(GUJ),2004-05-01,219
BHAVNAGAR(GUJ),2005-05-01,197
BHAVNAGAR(GUJ),2006-05-01,106
BHAVNAGAR(GUJ),2008-05-01,165
BHAVNAGAR(GUJ),2009-05-01,370
BHAVNAGAR(GUJ),2010-05-01,386
BHAVNAGAR(GUJ),2011-05-01,303
BHAVNAGAR(GUJ),2013-05-01,534
BHAVNAGAR(GUJ),2014-05-01,737
BHAVNAGAR(GUJ),2015-05-01,898
BHAVNAGAR(GUJ),2011-06-01,362
BHAVNAGAR(GUJ),2015-06-01,1391
BHAVNAGAR(GUJ),2015-09-01,2608
BHAVNAGAR(GUJ),1998-10-01,1250
BHAVNAGAR(GUJ),2009-10-01,1048
BHAVNAGAR(GUJ),2015-10-01,2058
BHAVNAGAR(GUJ),1998-11-01,1700
BHAVNAGAR(GUJ),2004-11-01,365
BHAVNAGAR(GUJ),2005-11-01,830
BHAVNAGAR(GUJ),2006-11-01,415
BHAVNAGAR(GUJ),2009-11-01,1192
BHAVNAGAR(GUJ),2010-11-01,1815
BHAVNAGAR(GUJ),2011-11-01,699
BHAVNAGAR(GUJ),2012-11-01,904
BHAVNAGAR(GUJ),2013-11-01,1904
BHAVNAGAR(GUJ),2014-11-01,1107
BHAVNAGAR(GUJ),2015-11-01,1571
BHAVNAGAR(GUJ),1998-12-01,1041
BHAVNAGAR(GUJ),1999-12-01,259
BHAVNAGAR(GUJ),2001-12-01,431
BHAVNAGAR(GUJ),2003-12-01,618
BHAVNAGAR(GUJ),2004-12-01,275
BHAVNAGAR(GUJ),2005-12-01,558
BHAVNAGAR(GUJ),2006-12-01,498
BHAVNAGAR(GUJ),2007-12-01,503
BHAVNAGAR(GUJ),2008-12-01,1062
BHAVNAGAR(GUJ),2009-12-01,1378
BHAVNAGAR(GUJ),2010-12-01,2621
BHAVNAGAR(GUJ),2011-12-01,537
BHAVNAGAR(GUJ),2012-12-01,1098
BHAVNAGAR(GUJ),2013-12-01,1235
BHAVNAGAR(GUJ),2014-12-01,1320
BHAVNAGAR(GUJ),2015-12-01,1097
BHOPAL,2005-01-01,340
BHOPAL,2006-01-01,394
BHOPAL,2010-01-01,1131
BHOPAL,2015-01-01,688
BHOPAL,2005-02-01,275
BHOPAL,2006-02-01,330
BHOPAL,2010-02-01,1083
BHOPAL,2011-02-01,1000
BHOPAL,2015-02-01,717
BHOPAL,2005-03-01,300
BHOPAL,2006-03-01,306
BHOPAL,2010-03-01,692
BHOPAL,2015-03-01,740
BHOPAL,2006-04-01,225
BHOPAL,2010-04-01,505
BHOPAL,2013-04-01,800
BHOPAL,2015-04-01,500
BHOPAL,2005-05-01,242
BHOPAL,2006-05-01,215
BHOPAL,2010-05-01,350
BHOPAL,2015-05-01,510
BHOPAL,2005-06-01,263
BHOPAL,2006-06-01,218
BHOPAL,2010-06-01,442
BHOPAL,2015-06-01,583
BHOPAL,2005-07-01,350
BHOPAL,2010-07-01,625
BHOPAL,2011-07-01,750
BHOPAL,2015-07-01,683
BHOPAL,2005-08-01,350
BHOPAL,2010-08-01,791
BHOPAL,2005-09-01,870
BHOPAL,2009-09-01,786
BHOPAL,2010-09-01,1150
BHOPAL,2015-09-01,3000
BHOPAL,2005-10-01,1625
BHOPAL,2009-10-01,1328
BHOPAL,2010-10-01,1312
BHOPAL,2005-11-01,1017
BHOPAL,2009-11-01,1550
BHOPAL,2010-11-01,1534
BHOPAL,2005-12-01,764
BHOPAL,2009-12-01,946
BHOPAL,2010-12-01,1571
BHUBNESWER(OR),2005-01-01,455
BHUBNESWER(OR),2006-01-01,616
BHUBNESWER(OR),2007-01-01,1061
BHUBNESWER(OR),2008-01-01,597
BHUBNESWER(OR),2009-01-01,1548
BHUBNESWER(OR),2010-01-01,1807
BHUBNESWER(OR),2011-01-01,3638
BHUBNESWER(OR),2012-01-01,822
BHUBNESWER(OR),2013-01-01,1650
BHUBNESWER(OR),2014-01-01,1399
BHUBNESWER(OR),2015-01-01,1754
BHUBNESWER(OR),2016-01-01,1619
BHUBNESWER(OR),2005-02-01,398
BHUBNESWER(OR),2006-02-01,463
BHUBNESWER(OR),2007-02-01,1376
BHUBNESWER(OR),2008-02-01,488
BHUBNESWER(OR),2009-02-01,1589
BHUBNESWER(OR),2010-02-01,1533
BHUBNESWER(OR),2011-02-01,1490
BHUBNESWER(OR),2012-02-01,675
BHUBNESWER(OR),2014-02-01,1079
BHUBNESWER(OR),2015-02-01,2081
BHUBNESWER(OR),2016-02-01,1300
BHUBNESWER(OR),2006-03-01,497
BHUBNESWER(OR),2007-03-01,938
BHUBNESWER(OR),2008-03-01,551
BHUBNESWER(OR),2009-03-01,1282
BHUBNESWER(OR),2010-03-01,1031
BHUBNESWER(OR),2011-03-01,924
BHUBNESWER(OR),2012-03-01,713
BHUBNESWER(OR),2014-03-01,1196
BHUBNESWER(OR),2015-03-01,1861
BHUBNESWER(OR),2006-04-01,515
BHUBNESWER(OR),2007-04-01,708
BHUBNESWER(OR),2008-04-01,593
BHUBNESWER(OR),2009-04-01,908
BHUBNESWER(OR),2010-04-01,843
BHUBNESWER(OR),2011-04-01,787
BHUBNESWER(OR),2012-04-01,825
BHUBNESWER(OR),2013-04-01,1146
BHUBNESWER(OR),2014-04-01,1165
BHUBNESWER(OR),2015-04-01,1578
BHUBNESWER(OR),2005-05-01,580
BHUBNESWER(OR),2006-05-01,439
BHUBNESWER(OR),2007-05-01,660
BHUBNESWER(OR),2008-05-01,597
BHUBNESWER(OR),2009-05-01,902
BHUBNESWER(OR),2010-05-01,776
BHUBNESWER(OR),2011-05-01,754
BHUBNESWER(OR),2012-05-01,838
BHUBNESWER(OR),2013-05-01,1148
BHUBNESWER(OR),2014-05-01,1338
BHUBNESWER(OR),2015-05-01,1560
BHUBNESWER(OR),2005-06-01,392
BHUBNESWER(OR),2006-06-01,463
BHUBNESWER(OR),2007-06-01,1039
BHUBNESWER(OR),2008-06-01,644
BHUBNESWER(OR),2009-06-01,1081
BHUBNESWER(OR),2010-06-01,892
BHUBNESWER(OR),2011-06-01,853
BHUBNESWER(OR),2012-06-01,802
BHUBNESWER(OR),2013-06-01,1638
BHUBNESWER(OR),2014-06-01,1456
BHUBNESWER(OR),2015-06-01,2219
BHUBNESWER(OR),2006-07-01,546
BHUBNESWER(OR),2007-07-01,1134
BHUBNESWER(OR),2008-07-01,779
BHUBNESWER(OR),2009-07-01,1075
BHUBNESWER(OR),2010-07-01,1019
BHUBNESWER(OR),2011-07-01,1103
BHUBNESWER(OR),2012-07-01,921
BHUBNESWER(OR),2013-07-01,2479
BHUBNESWER(OR),2014-07-01,2360
BHUBNESWER(OR),2015-07-01,2458
BHUBNESWER(OR),2005-08-01,575
BHUBNESWER(OR),2006-08-01,550
BHUBNESWER(OR),2007-08-01,1279
BHUBNESWER(OR),2008-08-01,952
BHUBNESWER(OR),2009-08-01,1046
BHUBNESWER(OR),2010-08-01,1077
BHUBNESWER(OR),2011-08-01,1371
BHUBNESWER(OR),2012-08-01,1006
BHUBNESWER(OR),2013-08-01,3947
BHUBNESWER(OR),2014-08-01,2195
BHUBNESWER(OR),2015-08-01,4060
BHUBNESWER(OR),2005-09-01,1017
BHUBNESWER(OR),2006-09-01,623
BHUBNESWER(OR),2007-09-01,1420
BHUBNESWER(OR),2008-09-01,992
BHUBNESWER(OR),2009-09-01,1072
BHUBNESWER(OR),2010-09-01,1360
BHUBNESWER(OR),2011-09-01,1407
BHUBNESWER(OR),2012-09-01,964
BHUBNESWER(OR),2013-09-01,4350
BHUBNESWER(OR),2014-09-01,1931
BHUBNESWER(OR),2015-09-01,4401
BHUBNESWER(OR),2005-10-01,1400
BHUBNESWER(OR),2006-10-01,649
BHUBNESWER(OR),2007-10-01,1383
BHUBNESWER(OR),2008-10-01,905
BHUBNESWER(OR),2009-10-01,1813
BHUBNESWER(OR),2010-10-01,1823
BHUBNESWER(OR),2011-10-01,1289
BHUBNESWER(OR),2012-10-01,1202
BHUBNESWER(OR),2013-10-01,4632
BHUBNESWER(OR),2014-10-01,1838
BHUBNESWER(OR),2015-10-01,3465
BHUBNESWER(OR),2005-11-01,1325
BHUBNESWER(OR),2006-11-01,626
