commodity,date,price,region,source
alwar(raj),2015-02-01,1097.0,india,fao
alwar(raj),2015-03-01,1560.0,india,fao
alwar(raj),2015-04-01,1370.0,india,fao
alwar(raj),2015-05-01,1302.0,india,fao
alwar(raj),2015-06-01,1075.0,india,fao
alwar(raj),2015-09-01,3727.0,india,fao
alwar(raj),2015-10-01,2775.0,india,fao
alwar(raj),2015-11-01,1733.0,india,fao
alwar(raj),2015-12-01,999.0,india,fao
alwar(raj),2016-01-01,912.0,india,fao
alwar(raj),2016-02-01,895.0,india,fao
amritsar(pb),2005-01-01,424.0,india,fao
amritsar(pb),2005-02-01,388.0,india,fao
amritsar(pb),2005-05-01,425.0,india,fao
amritsar(pb),2005-06-01,339.0,india,fao
amritsar(pb),2005-07-01,467.0,india,fao
amritsar(pb),2005-08-01,450.0,india,fao
amritsar(pb),2005-09-01,1037.0,india,fao
amritsar(pb),2005-10-01,1544.0,india,fao
amritsar(pb),2005-11-01,1155.0,india,fao
amritsar(pb),2005-12-01,795.0,india,fao
amritsar(pb),2006-01-01,578.0,india,fao
amritsar(pb),2006-02-01,392.0,india,fao
amritsar(pb),2006-03-01,363.0,india,fao
amritsar(pb),2006-04-01,350.0,india,fao
amritsar(pb),2006-05-01,338.0,india,fao
amritsar(pb),2006-06-01,329.0,india,fao
amritsar(pb),2006-07-01,321.0,india,fao
amritsar(pb),2006-08-01,350.0,india,fao
amritsar(pb),2007-04-01,637.0,india,fao
amritsar(pb),2007-05-01,538.0,india,fao
amritsar(pb),2007-06-01,568.0,india,fao
amritsar(pb),2007-07-01,825.0,india,fao
amritsar(pb),2007-08-01,1088.0,india,fao
amritsar(pb),2007-09-01,1447.0,india,fao
amritsar(pb),2007-10-01,1825.0,india,fao
amritsar(pb),2008-01-01,625.0,india,fao
amritsar(pb),2008-03-01,490.0,india,fao
amritsar(pb),2008-04-01,532.0,india,fao
amritsar(pb),2008-05-01,488.0,india,fao
amritsar(pb),2008-06-01,415.0,india,fao
amritsar(pb),2008-07-01,590.0,india,fao
amritsar(pb),2008-08-01,809.0,india,fao
amritsar(pb),2008-09-01,825.0,india,fao
amritsar(pb),2008-10-01,847.0,india,fao
amritsar(pb),2008-11-01,1067.0,india,fao
amritsar(pb),2008-12-01,1243.0,india,fao
amritsar(pb),2009-01-01,1381.0,india,fao
amritsar(pb),2009-02-01,1216.0,india,fao
amritsar(pb),2009-03-01,1063.0,india,fao
amritsar(pb),2009-04-01,794.0,india,fao
amritsar(pb),2009-05-01,689.0,india,fao
amritsar(pb),2009-06-01,609.0,india,fao
amritsar(pb),2009-07-01,712.0,india,fao
amritsar(pb),2009-08-01,858.0,india,fao
amritsar(pb),2009-09-01,893.0,india,fao
amritsar(pb),2009-10-01,1665.0,india,fao
amritsar(pb),2009-11-01,1686.0,india,fao
amritsar(pb),2009-12-01,1465.0,india,fao
amritsar(pb),2010-01-01,1544.0,india,fao
amritsar(pb),2010-02-01,1430.0,india,fao
amritsar(pb),2010-03-01,873.0,india,fao
amritsar(pb),2010-04-01,763.0,india,fao
amritsar(pb),2010-05-01,588.0,india,fao
amritsar(pb),2010-06-01,541.0,india,fao
amritsar(pb),2010-07-01,576.0,india,fao
amritsar(pb),2010-08-01,813.0,india,fao
amritsar(pb),2010-09-01,1314.0,india,fao
amritsar(pb),2010-10-01,1655.0,india,fao
amritsar(pb),2010-11-01,1855.0,india,fao
amritsar(pb),2010-12-01,2471.0,india,fao
amritsar(pb),2011-01-01,2929.0,india,fao
amritsar(pb),2011-02-01,1154.0,india,fao
amritsar(pb),2011-03-01,708.0,india,fao
amritsar(pb),2011-04-01,665.0,india,fao
amritsar(pb),2011-05-01,595.0,india,fao
amritsar(pb),2011-06-01,490.0,india,fao
amritsar(pb),2011-07-01,708.0,india,fao
amritsar(pb),2011-08-01,975.0,india,fao
amritsar(pb),2011-09-01,1204.0,india,fao
amritsar(pb),2011-10-01,1054.0,india,fao
amritsar(pb),2011-11-01,957.0,india,fao
amritsar(pb),2011-12-01,800.0,india,fao
amritsar(pb),2012-01-01,700.0,india,fao
amritsar(pb),2012-02-01,613.0,india,fao
amritsar(pb),2012-03-01,565.0,india,fao
amritsar(pb),2012-04-01,592.0,india,fao
amritsar(pb),2012-05-01,594.0,india,fao
amritsar(pb),2012-06-01,604.0,india,fao
amritsar(pb),2012-07-01,653.0,india,fao
amritsar(pb),2012-08-01,670.0,india,fao
amritsar(pb),2012-09-01,669.0,india,fao
amritsar(pb),2012-10-01,750.0,india,fao
amritsar(pb),2012-11-01,1005.0,india,fao
amritsar(pb),2012-12-01,1183.0,india,fao
amritsar(pb),2013-01-01,1580.0,india,fao
amritsar(pb),2013-02-01,1343.0,india,fao
amritsar(pb),2013-03-01,1108.0,india,fao
amritsar(pb),2013-04-01,1146.0,india,fao
amritsar(pb),2013-05-01,1024.0,india,fao
amritsar(pb),2013-06-01,1096.0,india,fao
amritsar(pb),2013-07-01,1789.0,india,fao
amritsar(pb),2013-09-01,4240.0,india,fao
amritsar(pb),2013-10-01,3700.0,india,fao
amritsar(pb),2013-11-01,2765.0,india,fao
amritsar(pb),2013-12-01,1463.0,india,fao
amritsar(pb),2014-01-01,1100.0,india,fao
amritsar(pb),2014-02-01,829.0,india,fao
amritsar(pb),2014-03-01,934.0,india,fao
amritsar(pb),2014-04-01,869.0,india,fao
amritsar(pb),2014-05-01,977.0,india,fao
amritsar(pb),2014-06-01,1073.0,india,fao
amritsar(pb),2014-07-01,1841.0,india,fao
amritsar(pb),2014-08-01,1548.0,india,fao
amritsar(pb),2014-09-01,1450.0,india,fao
amritsar(pb),2014-10-01,1472.0,india,fao
amritsar(pb),2014-11-01,1416.0,india,fao
amritsar(pb),2014-12-01,1538.0,india,fao
amritsar(pb),2015-01-01,1285.0,india,fao
amritsar(pb),2015-02-01,1567.0,india,fao
amritsar(pb),2015-03-01,1383.0,india,fao
amritsar(pb),2015-04-01,1180.0,india,fao
amritsar(pb),2015-05-01,1100.0,india,fao
amritsar(pb),2015-06-01,1460.0,india,fao
amritsar(pb),2015-07-01,1728.0,india,fao
amritsar(pb),2015-08-01,2647.0,india,fao
amritsar(pb),2015-09-01,2981.0,india,fao
amritsar(pb),2015-10-01,2292.0,india,fao
amritsar(pb),2015-11-01,1792.0,india,fao
amritsar(pb),2015-12-01,1343.0,india,fao
amritsar(pb),2016-01-01,1160.0,india,fao
amritsar(pb),2016-02-01,870.0,india,fao
apple,2015-02-17,127.830002,global,world_bank
apple,2015-02-18,128.720001,global,world_bank
apple,2015-02-19,128.449997,global,world_bank
apple,2015-02-20,129.5,global,world_bank
apple,2015-02-23,133.0,global,world_bank
apple,2015-02-24,132.169998,global,world_bank
apple,2015-02-25,128.789993,global,world_bank
apple,2015-02-26,130.419998,global,world_bank
apple,2015-02-27,128.460007,global,world_bank
apple,2015-03-02,129.089996,global,world_bank
apple,2015-03-03,129.360001,global,world_bank
apple,2015-03-04,128.539993,global,world_bank
apple,2015-03-05,126.410004,global,world_bank
apple,2015-03-06,126.599998,global,world_bank
apple,2015-03-09,127.139999,global,world_bank
apple,2015-03-10,124.510002,global,world_bank
apple,2015-03-11,122.239998,global,world_bank
apple,2015-03-12,124.449997,global,world_bank
apple,2015-03-13,123.589996,global,world_bank
apple,2015-03-16,124.949997,global,world_bank
apple,2015-03-17,127.040001,global,world_bank
apple,2015-03-18,128.470001,global,world_bank
apple,2015-03-19,127.5,global,world_bank
apple,2015-03-20,125.900002,global,world_bank
apple,2015-03-23,127.209999,global,world_bank
apple,2015-03-24,126.690002,global,world_bank
apple,2015-03-25,123.379997,global,world_bank
apple,2015-03-26,124.239998,global,world_bank
apple,2015-03-27,123.25,global,world_bank
apple,2015-03-30,126.370003,global,world_bank
apple,2015-03-31,124.43,global,world_bank
apple,2015-04-01,124.25,global,world_bank
apple,2015-04-02,125.32,global,world_bank
apple,2015-04-06,127.349998,global,world_bank
apple,2015-04-07,126.010002,global,world_bank
apple,2015-04-08,125.599998,global,world_bank
apple,2015-04-09,126.559998,global,world_bank
apple,2015-04-10,127.099998,global,world_bank
apple,2015-04-13,126.849998,global,world_bank
apple,2015-04-14,126.300003,global,world_bank
apple,2015-04-15,126.779999,global,world_bank
apple,2015-04-16,126.169998,global,world_bank
apple,2015-04-17,124.75,global,world_bank
apple,2015-04-20,127.599998,global,world_bank
apple,2015-04-21,126.910004,global,world_bank
apple,2015-04-22,128.619995,global,world_bank
apple,2015-04-23,129.669998,global,world_bank
apple,2015-04-24,130.279999,global,world_bank
apple,2015-04-27,132.649994,global,world_bank
apple,2015-04-28,130.559998,global,world_bank
apple,2015-04-29,128.639999,global,world_bank
apple,2015-04-30,125.150002,global,world_bank
apple,2015-05-01,128.949997,global,world_bank
apple,2015-05-04,128.699997,global,world_bank
apple,2015-05-05,125.800003,global,world_bank
apple,2015-05-06,125.010002,global,world_bank
apple,2015-05-07,125.260002,global,world_bank
apple,2015-05-08,127.620003,global,world_bank
apple,2015-05-11,126.32,global,world_bank
apple,2015-05-12,125.870003,global,world_bank
apple,2015-05-13,126.010002,global,world_bank
apple,2015-05-14,128.949997,global,world_bank
apple,2015-05-15,128.770004,global,world_bank
apple,2015-05-18,130.190002,global,world_bank
apple,2015-05-19,130.070007,global,world_bank
apple,2015-05-20,130.059998,global,world_bank
apple,2015-05-21,131.389999,global,world_bank
apple,2015-05-22,132.539993,global,world_bank
apple,2015-05-26,129.619995,global,world_bank
apple,2015-05-27,132.039993,global,world_bank
apple,2015-05-28,131.779999,global,world_bank
apple,2015-05-29,130.279999,global,world_bank
apple,2015-06-01,130.539993,global,world_bank
apple,2015-06-02,129.960007,global,world_bank
apple,2015-06-03,130.119995,global,world_bank
apple,2015-06-04,129.360001,global,world_bank
apple,2015-06-05,128.649994,global,world_bank
apple,2015-06-08,127.800003,global,world_bank
apple,2015-06-09,127.419998,global,world_bank
apple,2015-06-10,128.880005,global,world_bank
apple,2015-06-11,128.589996,global,world_bank
apple,2015-06-12,127.169998,global,world_bank
apple,2015-06-15,126.919998,global,world_bank
apple,2015-06-16,127.599998,global,world_bank
apple,2015-06-17,127.300003,global,world_bank
apple,2015-06-18,127.879997,global,world_bank
apple,2015-06-19,126.599998,global,world_bank
apple,2015-06-22,127.610001,global,world_bank
apple,2015-06-23,127.029999,global,world_bank
apple,2015-06-24,128.110001,global,world_bank
apple,2015-06-25,127.5,global,world_bank
apple,2015-06-26,126.75,global,world_bank
apple,2015-06-29,124.529999,global,world_bank
apple,2015-06-30,125.43,global,world_bank
apple,2015-07-01,126.599998,global,world_bank
apple,2015-07-02,126.440002,global,world_bank
apple,2015-07-06,126.0,global,world_bank
apple,2015-07-07,125.690002,global,world_bank
apple,2015-07-08,122.57,global,world_bank
apple,2015-07-09,120.07,global,world_bank
apple,2015-07-10,123.279999,global,world_bank
apple,2015-07-13,125.660004,global,world_bank
apple,2015-07-14,125.610001,global,world_bank
apple,2015-07-15,126.82,global,world_bank
apple,2015-07-16,128.509995,global,world_bank
apple,2015-07-17,129.619995,global,world_bank
apple,2015-07-20,132.070007,global,world_bank
apple,2015-07-21,130.75,global,world_bank
apple,2015-07-22,125.220001,global,world_bank
apple,2015-07-23,125.160004,global,world_bank
apple,2015-07-24,124.5,global,world_bank
apple,2015-07-27,122.769997,global,world_bank
apple,2015-07-28,123.379997,global,world_bank
apple,2015-07-29,122.989998,global,world_bank
apple,2015-07-30,122.370003,global,world_bank
apple,2015-07-31,121.300003,global,world_bank
apple,2015-08-03,118.440002,global,world_bank
apple,2015-08-04,114.639999,global,world_bank
apple,2015-08-05,115.400002,global,world_bank
apple,2015-08-06,115.129997,global,world_bank
apple,2015-08-07,115.519997,global,world_bank
apple,2015-08-10,119.720001,global,world_bank
apple,2015-08-11,113.489998,global,world_bank
apple,2015-08-12,115.239998,global,world_bank
apple,2015-08-13,115.150002,global,world_bank
apple,2015-08-14,115.959999,global,world_bank
apple,2015-08-17,117.160004,global,world_bank
apple,2015-08-18,116.5,global,world_bank
apple,2015-08-19,115.010002,global,world_bank
apple,2015-08-20,112.650002,global,world_bank
apple,2015-08-21,105.760002,global,world_bank
apple,2015-08-24,103.120003,global,world_bank
apple,2015-08-25,103.739998,global,world_bank
apple,2015-08-26,109.690002,global,world_bank
apple,2015-08-27,112.919998,global,world_bank
apple,2015-08-28,113.290001,global,world_bank
apple,2015-08-31,112.760002,global,world_bank
apple,2015-09-01,107.720001,global,world_bank
apple,2015-09-02,112.339996,global,world_bank
apple,2015-09-03,110.370003,global,world_bank
apple,2015-09-04,109.269997,global,world_bank
apple,2015-09-08,112.309998,global,world_bank
apple,2015-09-09,110.150002,global,world_bank
apple,2015-09-10,112.57,global,world_bank
apple,2015-09-11,114.209999,global,world_bank
apple,2015-09-14,115.309998,global,world_bank
apple,2015-09-15,116.279999,global,world_bank
apple,2015-09-16,116.410004,global,world_bank
apple,2015-09-17,113.919998,global,world_bank
apple,2015-09-18,113.449997,global,world_bank
apple,2015-09-21,115.209999,global,world_bank
apple,2015-09-22,113.400002,global,world_bank
apple,2015-09-23,114.32,global,world_bank
apple,2015-09-24,115.0,global,world_bank
apple,2015-09-25,114.709999,global,world_bank
apple,2015-09-28,112.440002,global,world_bank
apple,2015-09-29,109.059998,global,world_bank
apple,2015-09-30,110.300003,global,world_bank
apple,2015-10-01,109.580002,global,world_bank
apple,2015-10-02,110.379997,global,world_bank
apple,2015-10-05,110.779999,global,world_bank
apple,2015-10-06,111.309998,global,world_bank
apple,2015-10-07,110.779999,global,world_bank
apple,2015-10-08,109.5,global,world_bank
apple,2015-10-09,112.120003,global,world_bank
apple,2015-10-12,111.599998,global,world_bank
apple,2015-10-13,111.790001,global,world_bank
apple,2015-10-14,110.209999,global,world_bank
apple,2015-10-15,111.860001,global,world_bank
apple,2015-10-16,111.040001,global,world_bank
apple,2015-10-19,111.730003,global,world_bank
apple,2015-10-20,113.769997,global,world_bank
apple,2015-10-21,113.760002,global,world_bank
apple,2015-10-22,115.5,global,world_bank
apple,2015-10-23,119.080002,global,world_bank
apple,2015-10-26,115.279999,global,world_bank
apple,2015-10-27,114.550003,global,world_bank
apple,2015-10-28,119.269997,global,world_bank
apple,2015-10-29,120.529999,global,world_bank
apple,2015-10-30,119.5,global,world_bank
apple,2015-11-02,121.18,global,world_bank
apple,2015-11-03,122.57,global,world_bank
apple,2015-11-04,122.0,global,world_bank
apple,2015-11-05,120.919998,global,world_bank
apple,2015-11-06,121.059998,global,world_bank
apple,2015-11-09,120.57,global,world_bank
apple,2015-11-10,116.769997,global,world_bank
apple,2015-11-11,116.110001,global,world_bank
apple,2015-11-12,115.720001,global,world_bank
apple,2015-11-13,112.339996,global,world_bank
apple,2015-11-16,114.18,global,world_bank
apple,2015-11-17,113.690002,global,world_bank
apple,2015-11-18,117.290001,global,world_bank
apple,2015-11-19,118.779999,global,world_bank
apple,2015-11-20,119.300003,global,world_bank
apple,2015-11-23,117.75,global,world_bank
apple,2015-11-24,118.879997,global,world_bank
apple,2015-11-25,118.029999,global,world_bank
apple,2015-11-27,117.809998,global,world_bank
apple,2015-11-30,118.300003,global,world_bank
apple,2015-12-01,117.339996,global,world_bank
apple,2015-12-02,116.279999,global,world_bank
apple,2015-12-03,115.199997,global,world_bank
apple,2015-12-04,119.029999,global,world_bank
apple,2015-12-07,118.279999,global,world_bank
apple,2015-12-08,118.230003,global,world_bank
apple,2015-12-09,115.620003,global,world_bank
apple,2015-12-10,116.169998,global,world_bank
apple,2015-12-11,113.18,global,world_bank
apple,2015-12-14,112.480003,global,world_bank
apple,2015-12-15,110.489998,global,world_bank
apple,2015-12-16,111.339996,global,world_bank
apple,2015-12-17,108.980003,global,world_bank
apple,2015-12-18,106.029999,global,world_bank
apple,2015-12-21,107.330002,global,world_bank
apple,2015-12-22,107.230003,global,world_bank
apple,2015-12-23,108.610001,global,world_bank
apple,2015-12-24,108.029999,global,world_bank
apple,2015-12-28,106.82,global,world_bank
apple,2015-12-29,108.739998,global,world_bank
apple,2015-12-30,107.32,global,world_bank
apple,2015-12-31,105.260002,global,world_bank
apple,2016-01-04,105.349998,global,world_bank
apple,2016-01-05,102.709999,global,world_bank
apple,2016-01-06,100.699997,global,world_bank
apple,2016-01-07,96.449997,global,world_bank
apple,2016-01-08,96.959999,global,world_bank
apple,2016-01-11,98.529999,global,world_bank
apple,2016-01-12,99.959999,global,world_bank
apple,2016-01-13,97.389999,global,world_bank
apple,2016-01-14,99.519997,global,world_bank
apple,2016-01-15,97.129997,global,world_bank
apple,2016-01-19,96.660004,global,world_bank
apple,2016-01-20,96.790001,global,world_bank
apple,2016-01-21,96.300003,global,world_bank
apple,2016-01-22,101.419998,global,world_bank
apple,2016-01-25,99.440002,global,world_bank
apple,2016-01-26,99.989998,global,world_bank
apple,2016-01-27,93.419998,global,world_bank
apple,2016-01-28,94.089996,global,world_bank
apple,2016-01-29,97.339996,global,world_bank
apple,2016-02-01,96.43,global,world_bank
apple,2016-02-02,94.480003,global,world_bank
apple,2016-02-03,96.349998,global,world_bank
apple,2016-02-04,96.599998,global,world_bank
apple,2016-02-05,94.019997,global,world_bank
apple,2016-02-08,95.010002,global,world_bank
apple,2016-02-09,94.989998,global,world_bank
apple,2016-02-10,94.269997,global,world_bank
apple,2016-02-11,93.699997,global,world_bank
apple,2016-02-12,93.989998,global,world_bank
apple,2016-02-16,96.639999,global,world_bank
apple,2016-02-17,98.120003,global,world_bank
apple,2016-02-18,96.260002,global,world_bank
apple,2016-02-19,96.040001,global,world_bank
apple,2016-02-22,96.879997,global,world_bank
apple,2016-02-23,94.690002,global,world_bank
apple,2016-02-24,96.099998,global,world_bank
apple,2016-02-25,96.760002,global,world_bank
apple,2016-02-26,96.910004,global,world_bank
apple,2016-02-29,96.690002,global,world_bank
apple,2016-03-01,100.529999,global,world_bank
apple,2016-03-02,100.75,global,world_bank
apple,2016-03-03,101.5,global,world_bank
apple,2016-03-04,103.010002,global,world_bank
apple,2016-03-07,101.870003,global,world_bank
apple,2016-03-08,101.029999,global,world_bank
apple,2016-03-09,101.120003,global,world_bank
apple,2016-03-10,101.169998,global,world_bank
apple,2016-03-11,102.260002,global,world_bank
apple,2016-03-14,102.519997,global,world_bank
apple,2016-03-15,104.580002,global,world_bank
apple,2016-03-16,105.970001,global,world_bank
apple,2016-03-17,105.800003,global,world_bank
apple,2016-03-18,105.919998,global,world_bank
apple,2016-03-21,105.910004,global,world_bank
apple,2016-03-22,106.720001,global,world_bank
apple,2016-03-23,106.129997,global,world_bank
apple,2016-03-24,105.669998,global,world_bank
apple,2016-03-28,105.190002,global,world_bank
apple,2016-03-29,107.68,global,world_bank
apple,2016-03-30,109.559998,global,world_bank
apple,2016-03-31,108.989998,global,world_bank
apple,2016-04-01,109.989998,global,world_bank
apple,2016-04-04,111.120003,global,world_bank
apple,2016-04-05,109.809998,global,world_bank
apple,2016-04-06,110.959999,global,world_bank
apple,2016-04-07,108.540001,global,world_bank
apple,2016-04-08,108.660004,global,world_bank
apple,2016-04-11,109.019997,global,world_bank
apple,2016-04-12,110.440002,global,world_bank
apple,2016-04-13,112.040001,global,world_bank
apple,2016-04-14,112.099998,global,world_bank
apple,2016-04-15,109.849998,global,world_bank
apple,2016-04-18,107.480003,global,world_bank
apple,2016-04-19,106.910004,global,world_bank
apple,2016-04-20,107.129997,global,world_bank
apple,2016-04-21,105.970001,global,world_bank
apple,2016-04-22,105.68,global,world_bank
apple,2016-04-25,105.080002,global,world_bank
apple,2016-04-26,104.349998,global,world_bank
apple,2016-04-27,97.82,global,world_bank
apple,2016-04-28,94.830002,global,world_bank
apple,2016-04-29,93.739998,global,world_bank
apple,2016-05-02,93.639999,global,world_bank
apple,2016-05-03,95.18,global,world_bank
apple,2016-05-04,94.190002,global,world_bank
apple,2016-05-05,93.239998,global,world_bank
apple,2016-05-06,92.720001,global,world_bank
apple,2016-05-09,92.790001,global,world_bank
apple,2016-05-10,93.419998,global,world_bank
apple,2016-05-11,92.510002,global,world_bank
apple,2016-05-12,90.339996,global,world_bank
apple,2016-05-13,90.519997,global,world_bank
apple,2016-05-16,93.879997,global,world_bank
apple,2016-05-17,93.489998,global,world_bank
apple,2016-05-18,94.559998,global,world_bank
apple,2016-05-19,94.199997,global,world_bank
apple,2016-05-20,95.220001,global,world_bank
apple,2016-05-23,96.43,global,world_bank
apple,2016-05-24,97.900002,global,world_bank
apple,2016-05-25,99.620003,global,world_bank
apple,2016-05-26,100.410004,global,world_bank
apple,2016-05-27,100.349998,global,world_bank
apple,2016-05-31,99.860001,global,world_bank
apple,2016-06-01,98.459999,global,world_bank
apple,2016-06-02,97.720001,global,world_bank
apple,2016-06-03,97.919998,global,world_bank
apple,2016-06-06,98.629997,global,world_bank
apple,2016-06-07,99.029999,global,world_bank
apple,2016-06-08,98.940002,global,world_bank
apple,2016-06-09,99.650002,global,world_bank
apple,2016-06-10,98.830002,global,world_bank
apple,2016-06-13,97.339996,global,world_bank
apple,2016-06-14,97.459999,global,world_bank
apple,2016-06-15,97.139999,global,world_bank
apple,2016-06-16,97.550003,global,world_bank
apple,2016-06-17,95.330002,global,world_bank
apple,2016-06-20,95.099998,global,world_bank
apple,2016-06-21,95.910004,global,world_bank
apple,2016-06-22,95.550003,global,world_bank
apple,2016-06-23,96.099998,global,world_bank
apple,2016-06-24,93.400002,global,world_bank
apple,2016-06-27,92.040001,global,world_bank
apple,2016-06-28,93.589996,global,world_bank
apple,2016-06-29,94.400002,global,world_bank
apple,2016-06-30,95.599998,global,world_bank
apple,2016-07-01,95.889999,global,world_bank
